0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.00286208,5.459316301
0.002865152,5.453462914
0.00286208,5.459316301
0.002860032,5.463225544
0.00286208,5.459316301
0.002860032,5.463225544
0.002860032,5.463225544
0.002863104,5.457363776
0.00286208,5.459316301
0.002865152,5.453462914
0.002861056,5.461270223
0.002860032,5.463225544
0.002863104,5.457363776
0.002861056,5.461270223
0.002863104,5.457363776
0.00286208,5.459316301
0.002864128,5.455412204
0.002860032,5.463225544
0.002861056,5.461270223
0.00297472,5.252595249
0.002863104,5.457363776
0.002861056,5.461270223
0.002863104,5.457363776
0.00286208,5.459316301
0.002863104,5.457363776
0.002861056,5.461270223
0.002863104,5.457363776
0.002866176,5.451514574
0.0028672,5.449567625
0.002865152,5.453462914
0.002865152,5.453462914
0.002865152,5.453462914
0.002863104,5.457363776
0.002861056,5.461270223
0.002863104,5.457363776
0.00286208,5.459316301
0.002861056,5.461270223
0.002863104,5.457363776
0.002857984,5.46714039
0.002860032,5.463225544
0.002857984,5.46714039
0.002860032,5.463225544
0.002860032,5.463225544
0.006780928,2.30425688
0.002968576,5.263466321
0.002860032,5.463225544
0.003003392,5.202451264
0.002857984,5.46714039
0.002859008,5.465182266
0.002854912,5.473023191
0.002854912,5.473023191
0.002853888,5.474986938
0.002853888,5.474986938
0.002855936,5.471060851
0.002855936,5.471060851
0.002857984,5.46714039
0.002854912,5.473023191
0.002855936,5.471060851
0.002859008,5.465182266
0.002855936,5.471060851
0.00285696,5.469099918
0.00285696,5.469099918
0.002859008,5.465182266
0.002853888,5.474986938
0.002855936,5.471060851
0.00285696,5.469099918
0.002859008,5.465182266
0.002857984,5.46714039
0.002859008,5.465182266
0.002853888,5.474986938
0.002854912,5.473023191
0.002855936,5.471060851
0.002853888,5.474986938
0.002855936,5.471060851
0.002853888,5.474986938
0.002855936,5.471060851
0.002854912,5.473023191
0.002855936,5.471060851
0.002855936,5.471060851
0.002853888,5.474986938
0.002853888,5.474986938
0.002855936,5.471060851
0.00285696,5.469099918
0.002853888,5.474986938
0.00285696,5.469099918
0.002855936,5.471060851
0.002853888,5.474986938
0.002854912,5.473023191
0.002857984,5.46714039
0.002854912,5.473023191
0.002853888,5.474986938
0.00285696,5.469099918
0.002859008,5.465182266
0.002857984,5.46714039
0.002859008,5.465182266
0.002860032,5.463225544
0.002857984,5.46714039
0.00285696,5.469099918
0.002855936,5.471060851
0.002852864,5.476952096
