0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1.355e-06,1.6e-07,9.4e-06,2.1e-07,9.4e-06
1.322e-06,1.6e-07,9.02e-06,2.4e-07,9.02e-06
1.299e-06,1.6e-07,8.88e-06,2.3e-07,8.88e-06
1.307e-06,1.7e-07,8.88e-06,2.25e-07,8.88e-06
1.331e-06,1.5e-07,9.15e-06,2.1e-07,9.15e-06
1.312e-06,1.6e-07,9.07e-06,2.1e-07,9.07e-06
1.341e-06,2.1e-07,9.13e-06,2.35e-07,9.13e-06
1.334e-06,1.6e-07,9.03e-06,2.15e-07,9.03e-06
1.31e-06,1.7e-07,9.02e-06,2.15e-07,9.02e-06
1.245e-06,2e-07,8.47e-06,2.1e-07,8.47e-06
1.304e-06,1.7e-07,8.99e-06,2.1e-07,8.99e-06
1.31e-06,1.6e-07,9.06e-06,2.1e-07,9.06e-06
1.364e-06,2.1e-07,9.05e-06,2.15e-07,9.05e-06
1.359e-06,2e-07,9.03e-06,2.2e-07,9.03e-06
1.314e-06,2.1e-07,8.97e-06,2.1e-07,8.97e-06
1.308e-06,1.6e-07,8.98e-06,2.15e-07,8.98e-06
1.33e-06,1.7e-07,9.05e-06,2.15e-07,9.05e-06
1.321e-06,2e-07,9.08e-06,2.1e-07,9.08e-06
1.335e-06,2e-07,9.01e-06,2.1e-07,9.01e-06
1.312e-06,2e-07,8.93e-06,2.1e-07,8.93e-06
1.285e-06,1.6e-07,8.84e-06,2.1e-07,8.84e-06
1.316e-06,1.6e-07,9.04e-06,2.1e-07,9.04e-06
1.322e-06,1.6e-07,8.97e-06,2.15e-07,8.97e-06
1.531e-06,1.9e-07,1.034e-05,2.2e-07,1.034e-05
1.724e-06,1.9e-07,1.223e-05,2.1e-07,1.223e-05
1.491e-06,1.7e-07,1.045e-05,2.1e-07,1.045e-05
1.317e-06,1.7e-07,9.11e-06,2.05e-07,9.11e-06
1.351e-06,2e-07,9.16e-06,2.1e-07,9.16e-06
1.341e-06,1.6e-07,8.93e-06,2.1e-07,8.93e-06
1.345e-06,1.6e-07,9.39e-06,2.1e-07,9.39e-06
1.307e-06,2e-07,8.89e-06,2.3e-07,8.89e-06
1.309e-06,1.7e-07,8.92e-06,2.25e-07,8.92e-06
1.329e-06,1.7e-07,9.12e-06,2.25e-07,9.12e-06
1.336e-06,2.1e-07,9.17e-06,2.2e-07,9.17e-06
1.326e-06,2e-07,9.12e-06,2.15e-07,9.12e-06
1.29e-06,1.7e-07,8.8e-06,2.1e-07,8.8e-06
1.307e-06,1.6e-07,9.03e-06,2.15e-07,9.03e-06
1.305e-06,2e-07,8.91e-06,2.2e-07,8.91e-06
1.314e-06,1.6e-07,9.03e-06,2.15e-07,9.03e-06
1.282e-06,1.6e-07,8.87e-06,2.1e-07,8.87e-06
1.343e-06,2e-07,9.26e-06,2.1e-07,9.26e-06
1.355e-06,2e-07,9.29e-06,2.2e-07,9.29e-06
1.315e-06,2e-07,8.96e-06,2.2e-07,8.96e-06
1.301e-06,1.7e-07,8.89e-06,2.2e-07,8.89e-06
1.285e-06,1.6e-07,8.84e-06,2.05e-07,8.84e-06
1.303e-06,1.6e-07,9.08e-06,2.05e-07,9.08e-06
1.296e-06,1.7e-07,8.85e-06,2.15e-07,8.85e-06
1.331e-06,1.7e-07,9.1e-06,2.1e-07,9.1e-06
1.277e-06,1.6e-07,8.81e-06,2.1e-07,8.81e-06
1.364e-06,1.6e-07,9.42e-06,2.2e-07,9.42e-06
1.27e-06,1.6e-07,8.77e-06,2.1e-07,8.77e-06
1.372e-06,1.6e-07,9.13e-06,2.3e-07,9.13e-06
1.245e-06,1.5e-07,8.55e-06,2.1e-07,8.55e-06
1.329e-06,1.6e-07,9.23e-06,2.05e-07,9.23e-06
1.253e-06,1.6e-07,8.53e-06,2.2e-07,8.53e-06
1.325e-06,2e-07,9e-06,2.2e-07,9e-06
1.304e-06,1.6e-07,9.02e-06,2.15e-07,9.02e-06
1.341e-06,1.7e-07,9.3e-06,2.1e-07,9.3e-06
1.315e-06,1.6e-07,9.14e-06,2.1e-07,9.14e-06
1.296e-06,1.6e-07,8.93e-06,2.1e-07,8.93e-06
1.249e-06,1.6e-07,8.61e-06,2.05e-07,8.61e-06
1.316e-06,1.6e-07,9.09e-06,2.15e-07,9.09e-06
1.299e-06,2.1e-07,8.87e-06,2.15e-07,8.87e-06
1.308e-06,1.6e-07,9e-06,2.15e-07,9e-06
1.244e-06,1.6e-07,8.43e-06,2.1e-07,8.43e-06
1.33e-06,1.7e-07,9.19e-06,2.1e-07,9.19e-06
1.316e-06,1.7e-07,9.03e-06,2.15e-07,9.03e-06
1.301e-06,1.6e-07,8.97e-06,2.1e-07,8.97e-06
1.343e-06,1.8e-07,9.26e-06,2.1e-07,9.26e-06
1.339e-06,2e-07,9.16e-06,2.15e-07,9.16e-06
1.311e-06,2e-07,8.93e-06,2.25e-07,8.93e-06
1.346e-06,2.1e-07,9.24e-06,2.15e-07,9.24e-06
1.303e-06,2.1e-07,8.81e-06,2.2e-07,8.81e-06
1.318e-06,1.6e-07,8.99e-06,2.3e-07,8.99e-06
1.331e-06,2e-07,9.07e-06,2.2e-07,9.07e-06
1.33e-06,1.9e-07,9.14e-06,2.15e-07,9.14e-06
1.258e-06,2e-07,8.55e-06,2.15e-07,8.55e-06
1.317e-06,1.6e-07,9.15e-06,2.1e-07,9.15e-06
1.31e-06,1.6e-07,8.91e-06,2.3e-07,8.91e-06
1.318e-06,2e-07,9.03e-06,2.15e-07,9.03e-06
1.291e-06,2e-07,8.8e-06,2.1e-07,8.8e-06
1.326e-06,1.6e-07,9.25e-06,2.1e-07,9.25e-06
1.303e-06,2e-07,8.92e-06,2.1e-07,8.92e-06
1.321e-06,2e-07,9e-06,2.3e-07,9e-06
1.06e-06,1.7e-07,6.96e-06,2.2e-07,6.96e-06
1.35e-06,1.6e-07,9.34e-06,2.1e-07,9.34e-06
1.28e-06,1.5e-07,8.75e-06,2.1e-07,8.75e-06
1.305e-06,1.6e-07,8.87e-06,2.45e-07,8.87e-06
1.303e-06,1.6e-07,9.01e-06,2.1e-07,9.01e-06
1.324e-06,1.6e-07,9.07e-06,2.1e-07,9.07e-06
1.317e-06,1.7e-07,9.06e-06,2.1e-07,9.06e-06
1.344e-06,2e-07,9.23e-06,2.15e-07,9.23e-06
1.346e-06,1.6e-07,9.27e-06,2.1e-07,9.27e-06
1.334e-06,2e-07,8.92e-06,2.1e-07,8.92e-06
1.305e-06,1.8e-07,8.95e-06,2.1e-07,8.95e-06
1.322e-06,1.6e-07,9.03e-06,2.35e-07,9.03e-06
1.264e-06,1.6e-07,8.74e-06,2.05e-07,8.74e-06
1.305e-06,1.8e-07,8.94e-06,2.2e-07,8.94e-06
1.301e-06,1.6e-07,8.89e-06,2.2e-07,8.89e-06
1.344e-06,2e-07,9.23e-06,2.2e-07,9.23e-06
1.327e-06,1.8e-07,8.91e-06,2.1e-07,8.91e-06
1.309e-06,1.7e-07,9.05e-06,2.1e-07,9.05e-06
1.251e-06,2.1e-07,8.5e-06,2.1e-07,8.5e-06
1.314e-06,1.6e-07,9.04e-06,2.15e-07,9.04e-06
1.281e-06,2.1e-07,8.74e-06,2.15e-07,8.74e-06
1.325e-06,2.1e-07,9.06e-06,2.2e-07,9.06e-06
1.284e-06,1.6e-07,8.78e-06,2.15e-07,8.78e-06
1.283e-06,1.7e-07,8.82e-06,2.05e-07,8.82e-06
1.327e-06,2e-07,9.09e-06,2.1e-07,9.09e-06
1.349e-06,1.6e-07,9.36e-06,2.1e-07,9.36e-06
1.606e-06,1.8e-07,1.132e-05,2.15e-07,1.132e-05
1.314e-06,1.6e-07,9.02e-06,2.1e-07,9.02e-06
1.304e-06,1.6e-07,8.93e-06,2.2e-07,8.93e-06
1.302e-06,1.6e-07,9.09e-06,2e-07,9.09e-06
1.31e-06,1.5e-07,9.03e-06,2.1e-07,9.03e-06
1.322e-06,1.6e-07,9.08e-06,2.15e-07,9.08e-06
1.29e-06,1.6e-07,8.87e-06,2e-07,8.87e-06
1.336e-06,1.8e-07,9.27e-06,2.1e-07,9.27e-06
1.29e-06,1.6e-07,8.85e-06,2.1e-07,8.85e-06
1.334e-06,1.9e-07,9.04e-06,2.25e-07,9.04e-06
1.304e-06,1.5e-07,9.02e-06,2.1e-07,9.02e-06
1.343e-06,1.8e-07,9.28e-06,2.15e-07,9.28e-06
1.363e-06,1.6e-07,9.23e-06,2.2e-07,9.23e-06
1.334e-06,1.7e-07,9.15e-06,2.2e-07,9.15e-06
1.284e-06,1.6e-07,8.91e-06,2.05e-07,8.91e-06
1.3e-06,1.6e-07,9e-06,2.1e-07,9e-06
1.316e-06,2e-07,9.05e-06,2.1e-07,9.05e-06
1.316e-06,1.5e-07,9.13e-06,2.1e-07,9.13e-06
1.254e-06,1.6e-07,8.54e-06,2.1e-07,8.54e-06
1.335e-06,2e-07,9.17e-06,2.1e-07,9.17e-06
1.35e-06,1.6e-07,8.91e-06,2.25e-07,8.91e-06
1.26e-06,1.6e-07,8.59e-06,2.1e-07,8.59e-06
1.286e-06,1.6e-07,8.88e-06,2.1e-07,8.88e-06
1.292e-06,1.5e-07,8.92e-06,2.15e-07,8.92e-06
1.309e-06,1.6e-07,9.05e-06,2.1e-07,9.05e-06
1.364e-06,2e-07,9.13e-06,2.05e-07,9.13e-06
1.336e-06,1.6e-07,9.26e-06,2.05e-07,9.26e-06
1.318e-06,2e-07,8.95e-06,2.2e-07,8.95e-06
1.339e-06,1.6e-07,9.15e-06,2.15e-07,9.15e-06
6.801e-06,1.6e-07,5.276e-05,2.35e-07,5.276e-05
1.302e-06,2.1e-07,8.92e-06,2.1e-07,8.92e-06
1.347e-06,1.5e-07,9.28e-06,2.15e-07,9.28e-06
1.316e-06,1.6e-07,9.1e-06,2.1e-07,9.1e-06
1.329e-06,2e-07,9.03e-06,2.25e-07,9.03e-06
1.325e-06,1.6e-07,9.06e-06,2.25e-07,9.06e-06
1.35e-06,1.5e-07,9.41e-06,2.15e-07,9.41e-06
1.385e-06,1.6e-07,9.55e-06,2.25e-07,9.55e-06
1.32e-06,1.6e-07,9.15e-06,2.05e-07,9.15e-06
1.334e-06,1.5e-07,9.19e-06,2.1e-07,9.19e-06
1.333e-06,1.5e-07,9.27e-06,2.1e-07,9.27e-06
1.366e-06,1.6e-07,9.53e-06,2e-07,9.53e-06
1.354e-06,1.6e-07,9.35e-06,2.1e-07,9.35e-06
1.295e-06,1.6e-07,8.96e-06,2.1e-07,8.96e-06
1.35e-06,2e-07,9.25e-06,2.2e-07,9.25e-06
1.319e-06,1.6e-07,9e-06,2.15e-07,9e-06
1.316e-06,1.6e-07,9.01e-06,2.2e-07,9.01e-06
1.299e-06,1.7e-07,8.87e-06,2.15e-07,8.87e-06
1.335e-06,1.5e-07,9.14e-06,2.3e-07,9.14e-06
1.301e-06,1.6e-07,9.03e-06,2.05e-07,9.03e-06
1.32e-06,1.7e-07,9.1e-06,2.1e-07,9.1e-06
1.321e-06,1.6e-07,9.12e-06,2.1e-07,9.12e-06
1.309e-06,1.6e-07,9.16e-06,1.9e-07,9.16e-06
1.356e-06,1.6e-07,9.35e-06,2.1e-07,9.35e-06
1.339e-06,1.6e-07,9.24e-06,2.15e-07,9.24e-06
1.355e-06,1.9e-07,9.25e-06,2.2e-07,9.25e-06
1.344e-06,1.6e-07,9.24e-06,2.1e-07,9.24e-06
1.317e-06,1.6e-07,9.09e-06,2e-07,9.09e-06
1.328e-06,1.6e-07,9.23e-06,2.1e-07,9.23e-06
1.293e-06,1.5e-07,9.06e-06,1.95e-07,9.06e-06
1.305e-06,1.6e-07,9.11e-06,2e-07,9.11e-06
1.336e-06,1.7e-07,9.23e-06,2.15e-07,9.23e-06
1.336e-06,1.6e-07,9.24e-06,2.15e-07,9.24e-06
1.295e-06,1.6e-07,8.89e-06,2.1e-07,8.89e-06
1.311e-06,1.6e-07,9.07e-06,2.1e-07,9.07e-06
1.3e-06,1.6e-07,8.88e-06,2.2e-07,8.88e-06
1.324e-06,1.5e-07,9.25e-06,1.9e-07,9.25e-06
1.288e-06,1.6e-07,8.86e-06,2.15e-07,8.86e-06
1.346e-06,1.6e-07,9.31e-06,2.1e-07,9.31e-06
1.358e-06,1.5e-07,9.15e-06,2.1e-07,9.15e-06
1.326e-06,1.5e-07,9.15e-06,2.15e-07,9.15e-06
