0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
2.048e-05,0.002910383
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.8432e-05,0.003233759
2.2528e-05,0.002645803
2.1504e-05,0.002771793
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.8432e-05,0.003233759
2.048e-05,0.002910383
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.8432e-05,0.003233759
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
2.048e-05,0.002910383
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
2.1504e-05,0.002771793
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.8432e-05,0.003233759
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
1.9456e-05,0.003063561
1.8432e-05,0.003233759
