# ststem: nanjin, experiment: inc_b, nnodes: 4, process-per-node: 1
# msg_size, extra, datafile
512B, nanjin, ./data/nanjin/2024-07-30_15:36:06/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_15:36:12/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_15:36:19/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_15:36:25/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_15:36:32/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_15:36:38/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_15:36:46/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_15:37:55/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_15:35:42/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_15:35:48/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_15:35:54/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_15:36:00/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_15:36:06/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_15:36:12/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_15:36:19/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_15:36:25/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_15:36:32/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_15:36:38/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_15:36:46/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_15:37:55/data.csv
1B, nanjin2, ./data/nanjin/2024-08-07_09:26:38/data.csv
4B, nanjin2, ./data/nanjin/2024-08-07_09:26:44/data.csv
8B, nanjin2, ./data/nanjin/2024-08-07_09:26:51/data.csv
64B, nanjin2, ./data/nanjin/2024-08-07_09:26:57/data.csv
512B, nanjin2, ./data/nanjin/2024-08-07_09:27:03/data.csv
4KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:09/data.csv
32KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:16/data.csv
256KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:22/data.csv
2MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:29/data.csv
16MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:35/data.csv
128MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:44/data.csv
8GiB, nanjin2, ./data/nanjin/2024-08-07_09:28:53/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_15:35:42/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_15:35:48/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_15:35:54/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_15:36:00/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_15:36:06/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_15:36:12/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_15:36:19/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_15:36:25/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_15:36:32/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_15:36:38/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_15:36:46/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_15:37:55/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_15:35:42/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_15:35:48/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_15:35:54/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_15:36:00/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_15:36:06/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_15:36:12/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_15:36:19/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_15:36:25/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_15:36:32/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_15:36:38/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_15:36:46/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_15:37:55/data.csv
1B, nanjin2, ./data/nanjin/2024-08-07_09:26:38/data.csv
4B, nanjin2, ./data/nanjin/2024-08-07_09:26:44/data.csv
8B, nanjin2, ./data/nanjin/2024-08-07_09:26:51/data.csv
64B, nanjin2, ./data/nanjin/2024-08-07_09:26:57/data.csv
512B, nanjin2, ./data/nanjin/2024-08-07_09:27:03/data.csv
4KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:09/data.csv
32KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:16/data.csv
256KiB, nanjin2, ./data/nanjin/2024-08-07_09:27:22/data.csv
2MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:29/data.csv
16MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:35/data.csv
128MiB, nanjin2, ./data/nanjin/2024-08-07_09:27:44/data.csv
8GiB, nanjin2, ./data/nanjin/2024-08-07_09:28:53/data.csv
