# ststem: haicgu, experiment: ardc_b, nnodes: 2, process-per-node: 1
# msg_size, extra, datafile
256KiB, cn-eth, ./data/haicgu/2024-07-30_13:07:54/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_13:08:22/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_13:08:50/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_13:09:23/data.csv
1GiB, cn-eth, ./data/haicgu/2024-07-30_13:10:47/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_13:18:20/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_22:18:11/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_22:18:36/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_22:19:02/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_22:19:30/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_22:19:56/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_22:20:22/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_22:20:54/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_22:21:21/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_22:21:47/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_22:22:19/data.csv
1GiB, cn-ib, ./data/haicgu/2024-07-30_22:23:42/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_22:31:19/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_17:30:37/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_17:30:56/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:31:17/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_17:31:37/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_17:31:56/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_17:32:19/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_17:32:47/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:12/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:33/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:58/data.csv
1GiB, haicgu2, ./data/haicgu/2024-08-06_17:35:15/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_17:42:40/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_13:05:09/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_13:05:36/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_13:06:04/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_13:06:31/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_13:06:59/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_13:07:26/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_13:07:54/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_13:08:22/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_13:08:50/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_13:09:23/data.csv
1GiB, cn-eth, ./data/haicgu/2024-07-30_13:10:47/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_13:18:20/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_22:18:11/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_22:18:36/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_22:19:02/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_22:19:30/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_22:19:56/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_22:20:22/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_22:20:54/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_22:21:21/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_22:21:47/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_22:22:19/data.csv
1GiB, cn-ib, ./data/haicgu/2024-07-30_22:23:42/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_22:31:19/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_17:30:37/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_17:30:56/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:31:17/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_17:31:37/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_17:31:56/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_17:32:19/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_17:32:47/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:12/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:33/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_17:33:58/data.csv
1GiB, haicgu2, ./data/haicgu/2024-08-06_17:35:15/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_17:42:40/data.csv
